Name,dipole_Boltzmann_Debye,dipole_moment_Boltzmann_average,dipole_moment_Boltzmann_std,dipole_moment_Boltzmann_skewness,dipole_moment_mean,dipole_moment_std,dipole_moment_skewness
Li-7,6.956486818559166,2.736892993461647,0.3150883258695375,2.216049200499166,3.1850081448000003,0.663625740604955,0.6142964332969834
Li-8,10.031794461846856,3.9468123336662506,0.0391035749405372,-1.7896288040012562,3.9275398030999993,0.0592223807325146,-1.206102944869918
Li-9a,12.858287544000698,5.058840475799194,0.1351002278460781,-3.037607264899012,4.8812480711,0.2196716346555126,-0.4366106912990002
Li-9b,12.648704471359242,4.976384135692253,0.1400123251750199,-1.7153332031740325,4.6988806694,0.7342061128102458,-2.4509842196832268
Li-9c,12.943385551395258,5.092320614017002,0.1799940624439533,0.3366504114745441,5.1040984031,0.1700672137595586,0.082014241782762
Li-10a,12.95127282875947,5.095423708253882,0.0899402540504216,-3.779094411520719,4.647466891600001,0.757486564449553,-2.4065485469384296
Li-10b,12.569683509515237,4.945294891588395,0.1976517898138323,-0.2660314807636175,4.9045725628,0.183903639748161,-0.0247159980664408
Li-11a,12.156282430441165,4.782650363349116,0.097862297344637,0.4018836452326293,4.5966322995,0.4312878178151051,-1.2841721372731985
Li-11b,12.839468652356484,5.051436552809165,0.1566915663045235,-0.1397295986594276,5.0224139072,0.1604427613361093,0.1417918945674304
Li-11c,12.441676332010012,4.894932983866213,0.1476371939737651,0.7863931905239027,4.9475277946,0.1704570051760408,0.279245049472303
Li-12a,10.914171783613495,4.2939663458164175,0.9964166929950488,-1.206715525925411,3.4351728714000003,0.958241867484414,-0.2386539688581911
Li-12b,12.961334565445576,5.099382300767101,0.1347714408696305,-0.8116328125891089,4.8006777074,0.7330686660409073,-1.582635470428775
Li-12c,10.476827647254796,4.121901892342822,0.1525989856611236,0.8019767480401583,3.8673869865,0.4861226936837476,-1.1999831599132824
Li-13a,10.160240050460295,3.997346725621009,0.0571078533288104,-0.2806454928031567,4.0127021772,0.0429659030889983,-0.6203262508122157
Li-13b,12.53355354539913,4.93108026742213,0.1142285274698124,-1.668419804571598,4.9020765938,0.1084351803468254,-1.189007887433286
Li-14,12.905917681521217,5.077579617129806,0.1531601461988087,-0.0031887601961749,5.0516974166,0.1920867767724481,-0.4350060119862517
Li-15,4.661630240956047,1.834026783540152,0.0015283907376715,2753.542837532048,4.599650513,1.7487411936542328,-0.7505547555028748
Li-16,10.744338712284092,4.227148862350562,0.0608077441486856,-1.3568926289318133,4.2207700939,0.0738112271026518,-1.2214896107707909
Li-17a,12.30125520286778,4.839687050896423,0.0682815719533894,-8.020623890668968,4.218647492300001,0.5382117428417316,-0.0584120456935662
Li-18,13.25969386960172,5.216765904068196,0.1361083811186023,1.190879016748726,5.1876775753,0.3730723314664091,-1.0898088092234264
Li-19,13.521422386363849,5.319737844129134,0.2704998145336166,-3.920936824694201,4.886162388300001,0.772493246030764,-0.8833864695545781
Li-20,7.702217891275386,3.0302862250104403,0.0408631316493976,3.251719606993089,3.0601784816000004,0.0826965514294979,1.0371959018829449
Li-21,10.935461969894678,4.302342551102541,0.0659225875326952,-0.6789742547323604,4.263028605999999,0.0670999599192652,0.1311121270037089
Li-22,12.04707115752596,4.739683334812353,0.2647939338103069,0.7294822376188634,4.1042016437,0.7013743175211412,0.0858033587127109
Li-23,11.330904262589105,4.457921547860842,0.1295622428802832,0.37002305491799,4.393112743700001,0.1453689875060274,0.5335643483604507
Li-24,8.991762816848897,3.5376323270888976,0.0620309384993571,-0.7393568046396042,3.5166467134,0.0662553055276343,0.0125800666107928
Li-25,11.236975650635507,4.420967181864556,0.2365833227880117,-0.4070397063955847,4.3450220904,0.209794759655605,0.2420740060355668
Li-29,12.455017649420428,4.900181862947921,0.1573893440478392,1.200980312813642,4.9311261771,0.1800229163010286,0.5862854076632434
